Book Link,Title,Author,Genre,Language,Average Rating,Number of Ratings,Publication Date,Number of Pages,Currently Reading,Want to Read
https://www.goodreads.com/book/show/150706060-the-stand-captain-trips-1---5,The Stand Captain Trips #1 -#5,Stephen King,,English,0.0,0,"Published January 1, 2008",Paperback,,
https://www.goodreads.com/book/show/150544071-castle-rock,"CASTLE ROCK: THE STEPHEN KING NEWSLETTER July 1986 , Vol. 2, No. 7, Includes Articles IT"": Stephen King's Comprehensive Masterpiece By Michael Collings. A Review of ""The Mist"" in 3-D Sound. SK on Video Cassette , ETC. Castle Rock Was Published in Ba",Stephen King,,,0.0,0,"Published January 1, 1986",Paperback,,
https://www.goodreads.com/book/show/150407697-dark-tower-starter-set-volumes-1-3-gunslinger-drawing-of-the-three-wa,"Dark Tower Starter Set Volumes 1-3; Gunslinger, Drawing of the Three, Waste Lands",Stephen King,,,0.0,0,"Published January 1, 1970",Mass Market Paperback,,
https://www.goodreads.com/book/show/149675675-casa-negra-db-debolsillo-102-37-spanish-edition-by-stephen-king,"Casa Negra (DB) (Debolsillo, 102/37) (Spanish Edition) by Stephen King",Stephen King,,,0.0,0,,Paperback,,
https://www.goodreads.com/book/show/149594236-lo-dif-cil-se-logra-lo-imposible-se-intenta,"Lo difícil se logra lo imposible se intenta: Cuaderno de notas : 110 páginas rayadas: cuaderno de bocetos, diario, lista de tareas pendientes, ... ... organizar y tomar notas",Stephen King,,Spanish; Castilian,0.0,0,"Published September 22, 2022",110,,
https://www.goodreads.com/book/show/149138985-poids-lourds-suivi-de,"POIDS LOURDS, SUIVI DE : TROIS AUTRES RECITS",Stephen King,,French,0.0,0,"Published December 23, 2008",Mass Market Paperback,,
https://www.goodreads.com/book/show/149036006-castle-rock,"CASTLE ROCK: THE STEPHEN KING NEWSLETTER November 1986 , Vol.2, No. 11, Includes Articles It a Journey Into the Dark Side , ETC. Castle Rock Was Published in Bangor Maine, From 1985 to 1989, and it Was the Only Official Stephen King Newsletter, Publi",Stephen King,,,0.0,0,"Published January 1, 1986",Paperback,,
https://www.goodreads.com/book/show/148938472-5-book-by-stephen-king-1-the-two-dead-girls-1-2--the-mouse-on-the-mil,"5-Book By Stephen King, 1-The Two Dead Girls #1, 2- The Mouse on the Mile #2,",Stephen King,,,0.0,0,"Published January 1, 1996",Mass Market Paperback,,
https://www.goodreads.com/book/show/147996637-la-hierba-del-diablo,La Hierba Del Diablo: Ta Torre Oscura #1,Stephen King,,English,0.0,0,"Published January 1, 1982",Hardcover,,
https://www.goodreads.com/book/show/147996289-sleeping-beauties-1,Sleeping Beauties #1,Stephen King,,English,0.0,0,"Published January 1, 2020",Comic,,
https://www.goodreads.com/book/show/147940940-stephen-king-novel-collection-22-book-set,Stephen King Novel Collection 22 Book Set,Stephen King,,English,0.0,0,"Published January 1, 2012",Mass Market Paperback,,
https://www.goodreads.com/book/show/146538479-salem-s-lot-vol-1-japanese-edition-by-stephen-king,Salem's Lot Vol. 1 (Japanese Edition) by Stephen King,Stephen King,,English,0.0,0,,Paperback Bunko,,
https://www.goodreads.com/book/show/157262447-stephen-king,"Stephen King: Carrie, Salem's Lot, The Shining",Stephen King,,English,4.0,1 rating0 reviews,"Published April 11, 2011",Hardcover,1 person is currently reading,2.0
https://www.goodreads.com/book/show/161037716-stephen-king-dark-tower,"Stephen King Dark Tower: The Fall Of Gilead Premiere HC (The Dark Tower) by Richard Isanove (Artist), Robin Furth (17-Feb-2010) Hardcover",Stephen King,,,0.0,0,,Hardcover,,
https://www.goodreads.com/book/show/162974652-the-green-mile-5-night-s-journey-s-end-shincho-bunko-japanese-languag,The Green Mile 5 Night's Journey's End (Shincho Bunko ) Japanese Language Book,Stephen King,,,0.0,0,"Published January 1, 1997",Paperback,,
https://www.goodreads.com/book/show/162892932-dark-tower-1,Dark Tower 1: Gunslinger part 3-The Oracle and the Mountains,Stephen King,,English,0.0,0,"Published January 1, 1981",Paperback,,
https://www.goodreads.com/book/show/162843024-cavalier-magazine-august-1974,"CAVALIER magazine, August 1974",Stephen King,,,0.0,0,"Published January 1, 1974",Paperback,,
https://www.goodreads.com/book/show/162737349-crna-kuca,CRNA KUCA,Stephen King,,Serbian,0.0,0,"Published January 1, 2003",Paperback,,
https://www.goodreads.com/book/show/162687374-rare-bare-bones-conversations-on-terror-with-stephen-king-1st-edition-19,Rare BARE BONES Conversations on Terror with Stephen King 1st Edition 1988 Fine/Fine [Hardcover] Stephen King,Stephen King,,,0.0,0,"Published January 1, 1988",Hardcover,,
https://www.goodreads.com/book/show/162597783-the-eyes-of-the-dragon-full-dark-no-stars-blockade-billy-3-book-stephe,"The Eyes of the Dragon, Full Dark No Stars, Blockade Billy 3-book Stephen King bundle",Stephen King,,English,0.0,0,"Published January 1, 2011",380,,
https://www.goodreads.com/book/show/162564754-the-bone-church,THE BONE CHURCH,Stephen King,,English,0.0,0,"Published January 1, 2008",Unknown Binding,,
https://www.goodreads.com/book/show/162205724-cycle-of-the-werewolf-and-cycle-of-the-werewolf-portfolio,Cycle of the Werewolf AND Cycle of the Werewolf Portfolio: Berni Wrightson: An Appreciation [Both Book and Portfolio Limited Numbered and signed by King and Wrightson],Stephen King,,English,0.0,0,"Published January 1, 1983",Hardcover,,
https://www.goodreads.com/book/show/161897849-letters-from-hell,Letters from Hell,Stephen King,,English,0.0,0,"Published January 1, 1988",Unknown Binding,2,12.0
https://www.goodreads.com/book/show/161834291-waste-lands,Waste Lands :Dark Tower 03,Stephen King,,,0.0,0,"Published January 1, 1991",Unknown Binding,,
https://www.goodreads.com/book/show/161775534-cinefanstique-magazine,Cinefanstique Magazine,Stephen King,,,0.0,0,"Published January 1, 1978",Paperback,,
https://www.goodreads.com/book/show/161354144-stephen-king-hardcover-horror-novel-collection-10-book-set,Stephen King Hardcover Horror Novel Collection 10 Book Set,Stephen King,,English,0.0,0,"Published January 1, 2013",Hardcover,,
https://www.goodreads.com/book/show/161039456-the-dark-tower-1-graphic-novel,THE DARK TOWER 1 (GRAPHIC NOVEL): GUNSLINGER BORN - ISSUES 1-7 - SLIPCASED - SKETCHED VARIANT SIGNED - RARE,Stephen King,,,0.0,0,"Published January 1, 2007",Unknown Binding,,
https://www.goodreads.com/book/show/161037729-dark-tower,Dark Tower: The Battle of Jericho Hill Premiere (Dark Tower) Dark Tower,Stephen King,,English,0.0,0,,144,,
https://www.goodreads.com/book/show/150724347-the-dark-tower-volume-1,THE DARK TOWER VOLUME 1.,Stephen King,,English,0.0,0,"Published January 1, 1981",Hardcover,,
https://www.goodreads.com/book/show/160527903-stephen-king-joe-hill-road-rage-2-retailer-incentive-a-daniel-variant,Stephen King Joe Hill Road Rage #2 Retailer Incentive A Daniel Variant,Stephen King,,English,0.0,0,"Published January 1, 2012",Comic,,
https://www.goodreads.com/book/show/160170337-a-window-piece-dolores-claiborne-npb,A Window Piece Dolores Claiborne Npb,Stephen King,,,0.0,0,"Published October 28, 1993",Unknown Binding,,
https://www.goodreads.com/book/show/160014648-wierdbook-19,Wierdbook 19,Stephen King,,English,0.0,0,"Published January 1, 1984",Paperback,,
https://www.goodreads.com/book/show/159872755-the-gunslinger-the-way-station-the-oracle-and-the-mountains-the-slow,"The Gunslinger, The Way Station, the Oracle and the Mountains, The Slow Mutants, The Gunslinger and the Dark Man",Stephen King,,English,0.0,0,,Paperback,,
https://www.goodreads.com/book/show/159868118-favorite-recipes,Favorite Recipes,Stephen King,,,0.0,0,"Published January 1, 1995",Hardcover,,
https://www.goodreads.com/book/show/159792741-ghost-brothers-of-darkland-county-by-stephen-king-1-jul-2013-hardcover,Ghost Brothers of Darkland County by Stephen King (1-Jul-2013) Hardcover,Stephen King,,,0.0,0,,Unknown Binding,,
https://www.goodreads.com/book/show/159653181-waste-lands-dark-tower-iii,"Waste Lands, dark tower III",Stephen King,,Hebrew,0.0,0,"Published January 1, 2002",Paperback,,
https://www.goodreads.com/book/show/159646464-the-gunslinger,The Gunslinger,Stephen King,,Hebrew,0.0,0,"Published January 1, 1999",Paperback,,
https://www.goodreads.com/book/show/159629354-the-green-mile---the-two-dead-girls---the-mouse-on-the-mile---coffey-s-h,The Green Mile - the Two Dead Girls - the Mouse on the Mile - Coffey's Hands - Night Journey - the Bad Death of Eduard Delacroix - Coffey on the Mile,Stephen King,,English,0.0,0,"Published January 1, 1966",Paperback,,
https://www.goodreads.com/book/show/159622791-the-gunslinger-and-the-dark-hand,The Gunslinger and the Dark Hand,Stephen King,,English,0.0,0,"Published January 1, 1981",Hardcover,,
https://www.goodreads.com/book/show/157463597-dolores-claiborne-and-dreamcatcher,Dolores Claiborne and Dreamcatcher,Stephen King,,English,0.0,0,"Published January 1, 1900",Hardcover,,
https://www.goodreads.com/book/show/151083730-two-stephen-king-hard-cover-books,Two Stephen King Hard Cover Books,Stephen King,,,0.0,0,,Hardcover,,
https://www.goodreads.com/book/show/150788581-la-c-pula-spanish-edition-spanish-paperback-july-13-2010,"La cúpula (Spanish Edition) (Spanish) Paperback – July 13, 2010",Stephen King,,,0.0,0,,Unknown Binding,,
https://www.goodreads.com/book/show/162892932-dark-tower-1,Dark Tower 1: Gunslinger part 3-The Oracle and the Mountains,Stephen King,,English,0.0,0,"Published January 1, 1981",Paperback,,
https://www.goodreads.com/book/show/166641866-castle-rock,CASTLE ROCK: THE STEPHEN KING NEWSLETTER VOL 4 NO 3 - 1988 MARCH,Stephen King,,English,0.0,0,"Published January 1, 1988",Unknown Binding,,
https://www.goodreads.com/book/show/166623626-the-plant-parts-one-two,The Plant; Parts One & Two,Stephen King,,English,0.0,0,"Published January 1, 1983",Paperback,,
https://www.goodreads.com/book/show/165645204-penguin-audiobooks-a-serial-thriller-the-green-mile-complete-six-parts,Penguin Audiobooks A Serial Thriller The Green Mile Complete SIx Parts,Stephen King,,English,0.0,0,,Hardcover,,
https://www.goodreads.com/book/show/165505145-battleground-advanced-readers-copy,Battleground Advanced Readers Copy,Stephen King,,,0.0,0,"Published January 1, 2012",Paperback,,
https://www.goodreads.com/book/show/165376564-the-magazine-of-fantasy-science-fiction-april-1980-the-way-station,The Magazine of Fantasy & Science Fiction (april 1980); The Way Station,Stephen King,,English,0.0,0,"Published January 1, 1980",Paperback,,
https://www.goodreads.com/book/show/165355466-three-novels-dreamcatcher-blackhouse-four-past-midnight,Three Novels Dreamcatcher/Blackhouse/Four Past Midnight,Stephen King,,,0.0,0,"Published January 1, 2000",Hardcover,,
https://www.goodreads.com/book/show/164631747-american-vampire-2-retailer-incentive-wrightson-variant-cover-vertigo,American Vampire #2 Retailer Incentive Wrightson Variant Cover (Vertigo,Stephen King,,,0.0,0,"Published January 1, 2010",Comic,,
https://www.goodreads.com/book/show/164568067-ca-french-edition,Ca French Edition,Stephen King,,English,0.0,0,"Published January 1, 1998",Paperback,,
https://www.goodreads.com/book/show/164454573-stephen-king-the-dark-tower-treachery-tpb,Stephen King The Dark Tower Treachery TPB,Stephen King,,English,0.0,0,"Published January 1, 2009",Paperback,,
https://www.goodreads.com/book/show/164168064-lot-10-stephen-king-horror-pb-different-seasons-carrie,Lot 10 Stephen King Horror pb Different Seasons/Carrie+,Stephen King,,,0.0,0,,Mass Market Paperback,,
https://www.goodreads.com/book/show/164074524-misery-dolores-claiborne-the-dark-half-gerald-s-game-needful-things,"Misery, dolores Claiborne, The Dark Half, Gerald's Game, Needful Things",Stephen King,,,0.0,0,"Published January 1, 1991",Unknown Binding,,
https://www.goodreads.com/book/show/163035176-it-2-bunshun-bunko-japanese-language-book,IT 2 (Bunshun Bunko) Japanese Language Book,Stephen King,,English,0.0,0,"Published January 1, 1994",Paperback,,
https://www.goodreads.com/book/show/162984987-night-shift-the-green-mile-the-girl-who-loved-tom-gordon-the-shawshan,"Night Shift, The Green Mile, The Girl Who Loved Tom Gordon, The Shawshank Redemption",Stephen King,,,0.0,0,"Published January 1, 1985",Paperback,,
https://www.goodreads.com/book/show/162974652-the-green-mile-5-night-s-journey-s-end-shincho-bunko-japanese-languag,The Green Mile 5 Night's Journey's End (Shincho Bunko ) Japanese Language Book,Stephen King,,,0.0,0,"Published January 1, 1997",Paperback,,
https://www.goodreads.com/book/show/160170337-a-window-piece-dolores-claiborne-npb,A Window Piece Dolores Claiborne Npb,Stephen King,,,0.0,0,"Published October 28, 1993",Unknown Binding,,
https://www.goodreads.com/book/show/162843024-cavalier-magazine-august-1974,"CAVALIER magazine, August 1974",Stephen King,,,0.0,0,"Published January 1, 1974",Paperback,,
https://www.goodreads.com/book/show/162737349-crna-kuca,CRNA KUCA,Stephen King,,Serbian,0.0,0,"Published January 1, 2003",Paperback,,
https://www.goodreads.com/book/show/162687374-rare-bare-bones-conversations-on-terror-with-stephen-king-1st-edition-19,Rare BARE BONES Conversations on Terror with Stephen King 1st Edition 1988 Fine/Fine [Hardcover] Stephen King,Stephen King,,,0.0,0,"Published January 1, 1988",Hardcover,,
https://www.goodreads.com/book/show/162597783-the-eyes-of-the-dragon-full-dark-no-stars-blockade-billy-3-book-stephe,"The Eyes of the Dragon, Full Dark No Stars, Blockade Billy 3-book Stephen King bundle",Stephen King,,English,0.0,0,"Published January 1, 2011",380,,
https://www.goodreads.com/book/show/162564754-the-bone-church,THE BONE CHURCH,Stephen King,,,0.0,0,"Published January 1, 2008",Unknown Binding,,
https://www.goodreads.com/book/show/162205724-cycle-of-the-werewolf-and-cycle-of-the-werewolf-portfolio,Cycle of the Werewolf AND Cycle of the Werewolf Portfolio: Berni Wrightson: An Appreciation [Both Book and Portfolio Limited Numbered and signed by King and Wrightson],Stephen King,,English,0.0,0,"Published January 1, 1983",Hardcover,,
https://www.goodreads.com/book/show/161897849-letters-from-hell,Letters from Hell,Stephen King,,,0.0,0,"Published January 1, 1988",Unknown Binding,2.0,12.0
https://www.goodreads.com/book/show/161834291-waste-lands,Waste Lands :Dark Tower 03,Stephen King,,,0.0,0,"Published January 1, 1991",Unknown Binding,,
https://www.goodreads.com/book/show/161775534-cinefanstique-magazine,Cinefanstique Magazine,Stephen King,,,0.0,0,"Published January 1, 1978",Paperback,,
https://www.goodreads.com/book/show/161354144-stephen-king-hardcover-horror-novel-collection-10-book-set,Stephen King Hardcover Horror Novel Collection 10 Book Set,Stephen King,,,0.0,0,"Published January 1, 2013",Hardcover,,
https://www.goodreads.com/book/show/161039456-the-dark-tower-1-graphic-novel,THE DARK TOWER 1 (GRAPHIC NOVEL): GUNSLINGER BORN - ISSUES 1-7 - SLIPCASED - SKETCHED VARIANT SIGNED - RARE,Stephen King,,,0.0,0,"Published January 1, 2007",Unknown Binding,,
https://www.goodreads.com/book/show/161037729-dark-tower,Dark Tower: The Battle of Jericho Hill Premiere (Dark Tower) Dark Tower,Stephen King,,English,0.0,0,,144,,
https://www.goodreads.com/book/show/161037716-stephen-king-dark-tower,"Stephen King Dark Tower: The Fall Of Gilead Premiere HC (The Dark Tower) by Richard Isanove (Artist), Robin Furth (17-Feb-2010) Hardcover",Stephen King,,,0.0,0,,Hardcover,,
https://www.goodreads.com/book/show/160527903-stephen-king-joe-hill-road-rage-2-retailer-incentive-a-daniel-variant,Stephen King Joe Hill Road Rage #2 Retailer Incentive A Daniel Variant,Stephen King,,,0.0,0,"Published January 1, 2012",Comic,,
https://www.goodreads.com/book/show/165645204-penguin-audiobooks-a-serial-thriller-the-green-mile-complete-six-parts,Penguin Audiobooks A Serial Thriller The Green Mile Complete SIx Parts,Stephen King,,English,0.0,0,,Hardcover,,
https://www.goodreads.com/book/show/168644697-tales-of-witchcraft,Tales of Witchcraft,Stephen King,,,0.0,0,,Unknown Binding,,
https://www.goodreads.com/book/show/168226075-it-in-korean-language-3-volumes-set-by-stephen-king,"It (in Korean Language, 3 Volumes Set) by Stephen King",Stephen King,,,0.0,0,,Unknown Binding,,
https://www.goodreads.com/book/show/168154891-3-books-by-stephen-king--roadwork-the-mist-from-the-borderlands,"3 Books by Stephen King--Roadwork, The Mist, From the Borderlands",Stephen King,,,0.0,0,"Published January 1, 1999",Mass Market Paperback,,
https://www.goodreads.com/book/show/168105775-stephen-king-fiction-collection-4-books-set-the-dead-zone-pet-sematary,"Stephen King Fiction Collection 4 Books Set (The Dead Zone, Pet Sematary, Just After Sunset, Christine) by Stephen King",Stephen King,,,0.0,0,,Paperback,,
https://www.goodreads.com/book/show/168012507-lot-of-3-stephen-king-hardbacks-w-jackets-books-four-past-midnight-1s,Lot of 3 Stephen King Hardbacks W Jackets Books ( Four Past Midnight *1st Ed* ~ Rose Madder *1st Ed* ~ Needful Things * Trade Size Not Trade*,Stephen King,,,0.0,0,"Published January 1, 2000",Hardcover,,
https://www.goodreads.com/book/show/167667375-prime-evil---signed-leather-bound-slipcased-limited,PRIME EVIL - SIGNED LEATHER-BOUND SLIPCASED LIMITED,Stephen King,,,0.0,0,"Published January 1, 1988",Leather Bound,,
